dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_pct_change,djia_pct_change
2016-07-11,13.54,2137.159912,3253340000.0,18226.93,80.88,20880.5,0.096588,0.31,1,121.964647683586,90.2462387084961,2129.899902,0.3408615584790109,0.4418975529489
2016-07-12,13.55,2152.139893,4097820000.0,18347.67,90.21,21224.740234,0.0899678,0.29,1,121.964647683586,114.820373535156,2137.159912,0.70092934627346,0.6624264206863018
2016-07-13,13.04,2152.429932,3502320000.0,18372.12,80.92,21322.369141,0.0834264,0.31,1,121.964647683586,57.693489074707,2152.139893,0.013476772627241118,0.133259427491339
2016-07-14,12.82,2163.75,3465610000.0,18506.41,87.05,21561.060547,0.0769611,0.32,1,121.964647683586,109.424156188965,2152.429932,0.5259203949780522,0.7309444963346623
2016-07-15,12.67,2161.73999,3122600000.0,18516.55,123.69,21659.25,0.0705694,0.32,1,121.964647683586,91.6139526367188,2163.75,-0.09289474292316635,0.054791826183464565
2016-07-18,12.44,2166.889893,3009310000.0,18533.05,75.54,21803.179688,0.0516333,0.32,1,121.964647683586,158.042343139648,2161.73999,0.2382295291673886,0.08910947233691235
2016-07-19,11.97,2163.780029,2968340000.0,18559.01,85.84,21673.199219,0.0451556,0.31,1,121.964647683586,190.248825073242,2166.889893,-0.14351739837110689,0.14007408386638165
2016-07-20,11.77,2173.02002,3211860000.0,18595.03,93.23,21882.480469,0.0385614,0.32,1,121.964647683586,104.293731689453,2163.780029,0.4270300527854598,0.19408362838320148
2016-07-21,12.74,2165.169922,3438900000.0,18517.23,86.8,22000.490234,0.0318479,0.32,1,121.964647683586,146.573791503906,2173.02002,-0.3612529073708126,-0.4183913658649563
2016-07-22,12.02,2175.030029,3023280000.0,18570.85,87.71,21964.269531,0.0250126,0.33,1,121.964647683586,150.144714355469,2165.169922,0.4553964517894249,0.28956814815175314
2016-07-25,12.87,2168.47998,3057240000.0,18493.06,76.81,21993.439453,0.00365599,0.32,1,121.964647683586,100.571311950684,2175.030029,-0.3011475203867131,-0.41888228056333743
2016-07-26,13.05,2169.179932,3442350000.0,18473.75,85.37,22129.730469,-0.00387857,0.31,1,121.964647683586,81.7917938232422,2168.47998,0.03227846263076373,-0.10441754906976852
2016-07-27,12.83,2166.580078,3995500000.0,18472.17,111.37,22218.990234,-0.0116412,0.31,1,121.964647683586,99.4293670654297,2169.179932,-0.11985423438815035,-0.008552676094464307
2016-07-28,12.72,2170.060059,3664240000.0,18456.35,85.75,22174.339844,-0.019635,0.25,1,121.964647683586,90.8936233520508,2166.580078,0.16062092674702377,-0.0856423473798662
2016-07-29,11.87,2173.600098,4038840000.0,18432.24,111.55,21891.369141,-0.0278631,0.28,1,121.964647683586,107.763870239258,2170.060059,0.16313092282023156,-0.1306325465219138
2016-08-01,12.44,2170.840088,3505990000.0,18404.51,83.47,22129.140625,-0.054127,0.29,1,91.8289031330884,98.5883255004883,2173.600098,-0.12697873921424518,-0.15044291958006273
2016-08-02,13.37,2157.030029,3848750000.0,18313.77,89.68,22129.140625,-0.0627299,0.29,1,91.8289031330884,126.302406311035,2170.840088,-0.6361619668044383,-0.49303132764739743
2016-08-03,12.86,2163.790039,3786530000.0,18355.0,78.55,21739.119141,-0.0708474,0.28,1,91.8289031330884,118.507537841797,2157.030029,0.31339433893435853,0.225131144488544
2016-08-04,12.42,2164.25,3709200000.0,18352.05,64.5,21832.230469,-0.0784827,0.26,1,91.8289031330884,154.444473266602,2163.790039,0.02125719185825936,-0.016071915009541193
2016-08-05,11.39,2182.870117,3663070000.0,18543.53,92.42,22146.089844,-0.0856389,0.28,1,91.8289031330884,93.311767578125,2164.25,0.8603496361325957,1.0433711765170717
2016-08-08,11.5,2180.889893,3327550000.0,18529.29,71.81,22494.759766,-0.104266,0.31,1,91.8289031330884,116.026893615723,2182.870117,-0.09071652887535642,-0.07679228280698114
2016-08-09,11.66,2181.73999,3334300000.0,18533.05,60.09,22465.609375,-0.109545,0.29,1,91.8289031330884,114.039222717285,2180.889893,0.0389793635491964,0.020292196840787646
2016-08-10,12.05,2175.48999,3254950000.0,18495.66,62.78,22492.429688,-0.114363,0.28,1,91.8289031330884,116.230445861816,2181.73999,-0.28646859977113914,-0.20174768858876035
2016-08-11,11.68,2185.790039,3423160000.0,18613.52,71.47,22580.550781,-0.118722,0.28,1,91.8289031330884,97.5795135498047,2175.48999,0.4734588091577452,0.6372305719287708
2016-08-12,11.55,2184.050049,3000660000.0,18576.47,61.58,22766.910156,-0.122624,0.29,1,91.8289031330884,112.608535766602,2185.790039,-0.07960462665462797,-0.19904886340681438
2016-08-15,11.81,2190.149902,3078530000.0,18636.05,62.35,22932.509766,-0.131562,0.31,1,91.8289031330884,97.8120422363281,2184.050049,0.27929089824627606,0.3207283192124155
2016-08-16,12.64,2178.149902,3196400000.0,18552.02,67.57,22910.839844,-0.133566,0.27,1,91.8289031330884,95.1244125366211,2190.149902,-0.5479077020728917,-0.45090027124846666
2016-08-17,12.19,2182.219971,3388910000.0,18573.94,71.0,22799.779297,-0.135078,0.3,1,91.8289031330884,61.1550941467285,2178.149902,0.18685899424382146,0.11815424951029385
2016-08-18,11.43,2187.02002,3300570000.0,18597.7,70.74,23023.160156,-0.136097,0.3,1,91.8289031330884,118.659133911133,2182.219971,0.21996173913669814,0.12792116266124864
2016-08-19,11.34,2183.870117,3084800000.0,18552.57,93.17,22937.220703,-0.136624,0.3,1,91.8289031330884,78.4039688110352,2187.02002,-0.14402716807320193,-0.24266441549224416
2016-08-22,12.27,2182.639893,2777550000.0,18529.42,73.45,22997.910156,-0.135391,0.29,1,91.8289031330884,84.603889465332,2183.870117,-0.05633228782350175,-0.12478055600922966
2016-08-23,12.38,2186.899902,3041490000.0,18547.3,73.99,22998.929688,-0.134222,0.3,1,91.8289031330884,89.98486328125,2182.639893,0.19517690543742194,0.09649519520849026
2016-08-24,13.45,2175.439941,3148280000.0,18481.48,72.27,22820.779297,-0.132697,0.31,1,91.8289031330884,139.232269287109,2186.899902,-0.5240276882137795,-0.35487645101982546
2016-08-25,13.63,2172.469971,2969310000.0,18448.41,64.48,22814.949219,-0.130815,0.33,1,91.8289031330884,176.965209960938,2175.439941,-0.1365227301395766,-0.17893588608703936
2016-08-26,13.65,2169.040039,3342340000.0,18395.4,78.73,22909.539063,-0.128575,0.34,1,91.8289031330884,80.3046722412109,2172.469971,-0.15788167596264557,-0.28734183596309526
2016-08-29,12.94,2180.379883,2654780000.0,18502.99,64.48,22821.339844,-0.119744,0.33,1,91.8289031330884,151.196044921875,2169.040039,0.522804733711979,0.5848744794894278
2016-08-30,13.12,2176.120117,3006800000.0,18454.3,68.92,23016.109375,-0.116156,0.33,1,91.8289031330884,79.7470016479492,2180.379883,-0.1953680655931933,-0.2631466589994469
2016-08-31,13.42,2170.949951,3766390000.0,18400.88,98.25,22976.880859,-0.11225,0.33,1,91.8289031330884,86.1806182861328,2176.120117,-0.2375864254739568,-0.28947183041350133
